,0
14194,1
14195,1
14196,1
14197,0
14198,1
14199,1
14200,1
14201,1
14202,0
14203,0
14204,0
14205,0
14206,0
14207,1
14208,1
14209,1
14210,0
14211,1
14212,0
14213,1
14214,0
14215,1
14216,1
14217,1
14218,1
14219,0
14220,0
14221,1
14222,1
14223,0
14224,1
14225,1
14226,1
14227,1
14228,0
14229,1
14230,1
14231,1
14232,0
14233,1
14234,1
14235,0
14236,1
14237,1
14238,1
14239,0
14240,1
14241,0
14242,1
14243,1
14244,1
14245,1
14246,0
14247,0
14248,1
14249,0
14250,1
14251,1
14252,0
14253,0
14254,1
14255,1
14256,1
14257,1
14258,0
14259,0
14260,1
14261,1
14262,1
14263,1
14264,1
14265,0
14266,1
14267,1
14268,1
14269,0
14270,1
14271,1
14272,0
14273,1
14274,1
14275,1
14276,0
14277,1
14278,1
14279,1
14280,1
14281,1
14282,1
14283,1
14284,1
14285,1
14286,1
14287,1
14288,1
14289,0
14290,1
14291,1
14292,1
14293,1
14294,0
14295,0
14296,1
14297,0
14298,1
14299,0
14300,1
14301,1
14302,1
14303,1
14304,1
14305,1
14306,0
14307,0
14308,1
14309,1
14310,0
14311,0
14312,0
14313,1
14314,1
14315,1
14316,1
14317,1
14318,1
14319,1
14320,1
14321,0
14322,1
14323,1
14324,1
14325,0
14326,1
14327,0
14328,1
14329,0
14330,0
14331,1
14332,1
14333,1
14334,1
14335,0
14336,1
14337,1
14338,1
14339,1
14340,0
14341,1
14342,1
14343,1
14344,1
14345,1
14346,1
14347,1
14348,1
14349,1
14350,1
14351,1
14352,1
14353,1
14354,1
14355,1
14356,1
14357,0
14358,1
14359,0
14360,1
14361,0
14362,0
14363,1
14364,1
14365,1
14366,1
14367,1
14368,1
14369,1
14370,1
14371,1
14372,0
14373,1
14374,1
14375,1
14376,1
14377,1
14378,1
14379,1
14380,0
14381,1
14382,1
14383,0
14384,1
14385,1
14386,1
14387,1
14388,1
14389,0
14390,1
14391,1
14392,1
14393,1
14394,1
14395,1
14396,1
14397,1
14398,1
14399,0
14400,1
14401,1
14402,0
14403,1
14404,0
14405,1
14406,1
14407,0
14408,0
14409,0
14410,1
14411,0
14412,1
14413,1
14414,1
14415,1
14416,0
14417,1
14418,0
14419,1
14420,1
14421,1
14422,1
14423,1
14424,0
14425,1
14426,1
14427,1
14428,1
14429,1
14430,1
14431,1
14432,0
14433,0
14434,0
14435,1
14436,1
14437,1
14438,1
14439,1
14440,1
14441,1
14442,1
14443,1
14444,0
14445,0
14446,0
14447,1
14448,1
14449,1
14450,1
14451,1
14452,1
14453,0
14454,1
14455,1
14456,1
14457,1
14458,1
14459,1
14460,0
14461,1
14462,1
14463,1
14464,1
14465,1
14466,0
14467,0
14468,1
14469,0
14470,0
14471,1
14472,1
14473,1
14474,0
14475,1
14476,1
14477,1
14478,0
14479,1
14480,1
14481,1
14482,0
14483,0
14484,0
14485,0
14486,1
14487,1
14488,1
14489,1
14490,1
14491,1
14492,1
14493,0
14494,1
14495,1
14496,1
14497,0
14498,1
14499,1
14500,0
14501,0
14502,1
14503,1
14504,1
14505,0
14506,0
14507,0
14508,1
14509,1
14510,1
14511,0
14512,0
14513,0
14514,1
14515,1
14516,0
14517,1
14518,1
14519,0
14520,1
14521,0
14522,1
14523,1
14524,1
14525,1
14526,1
14527,0
14528,1
14529,1
14530,1
14531,1
14532,0
14533,1
14534,1
14535,1
14536,1
14537,1
14538,0
14539,0
14540,1
14541,1
14542,1
14543,0
14544,0
14545,1
14546,1
14547,0
14548,0
14549,1
14550,0
14551,0
14552,1
14553,1
14554,0
14555,1
14556,1
14557,1
14558,1
14559,1
14560,0
14561,1
14562,1
14563,1
14564,0
14565,1
14566,1
14567,1
14568,0
14569,1
14570,1
14571,0
14572,1
14573,1
14574,1
14575,1
14576,0
14577,0
14578,1
14579,0
14580,0
14581,1
14582,0
14583,1
14584,1
14585,1
14586,0
14587,0
14588,1
14589,1
14590,1
14591,1
14592,1
14593,1
14594,1
14595,1
14596,0
14597,1
14598,0
14599,0
14600,1
14601,1
14602,1
14603,1
14604,1
14605,0
14606,0
14607,0
14608,0
14609,1
14610,1
14611,1
14612,0
14613,1
14614,0
14615,1
14616,0
14617,1
14618,0
14619,0
14620,1
14621,0
14622,1
14623,1
14624,1
14625,0
14626,0
14627,1
14628,0
14629,1
14630,1
14631,0
14632,1
14633,0
14634,1
14635,0
14636,0
14637,1
14638,1
14639,0
14640,1
14641,1
14642,1
14643,1
14644,1
14645,0
14646,1
14647,1
14648,1
14649,1
14650,1
14651,1
14652,1
14653,1
14654,1
14655,0
14656,1
14657,0
14658,1
14659,1
14660,1
14661,1
14662,0
14663,1
14664,1
14665,0
14666,0
14667,1
14668,1
14669,1
14670,0
14671,1
14672,1
14673,1
14674,0
14675,0
14676,1
14677,1
14678,0
14679,0
14680,0
14681,1
14682,1
14683,0
14684,0
14685,1
14686,1
14687,1
14688,0
14689,0
14690,1
14691,0
14692,0
14693,0
14694,1
14695,0
14696,1
14697,1
14698,1
14699,1
14700,1
14701,1
14702,0
14703,1
14704,0
14705,0
14706,0
14707,1
14708,1
14709,1
14710,0
14711,1
14712,1
14713,0
14714,0
14715,1
14716,0
14717,1
14718,1
14719,1
14720,0
14721,1
14722,0
14723,0
14724,1
14725,0
14726,1
14727,1
14728,1
14729,0
14730,1
14731,1
14732,0
14733,1
14734,1
14735,0
14736,1
14737,1
14738,0
14739,1
14740,1
14741,0
14742,1
14743,1
14744,1
14745,1
14746,1
14747,0
14748,0
14749,0
14750,0
14751,0
14752,0
14753,0
14754,0
14755,1
14756,1
14757,1
14758,0
14759,1
14760,1
14761,0
14762,0
14763,1
14764,0
14765,1
14766,1
14767,0
14768,1
14769,1
14770,1
14771,0
14772,0
14773,0
14774,0
14775,1
14776,0
14777,0
14778,1
14779,0
14780,1
14781,1
14782,1
14783,0
14784,1
14785,1
14786,0
14787,1
14788,0
14789,0
14790,1
14791,1
14792,1
14793,1
14794,1
14795,1
14796,0
14797,1
14798,0
14799,1
14800,1
14801,1
14802,0
14803,1
14804,1
14805,1
14806,0
14807,1
14808,1
14809,1
14810,1
14811,1
14812,1
14813,0
14814,1
14815,1
14816,1
14817,1
14818,1
14819,1
14820,1
14821,0
14822,1
14823,1
14824,0
14825,0
14826,1
14827,1
14828,0
14829,0
14830,1
14831,1
14832,1
14833,1
14834,0
14835,1
14836,1
14837,1
14838,1
14839,1
14840,1
14841,0
14842,1
14843,0
14844,0
14845,1
14846,1
14847,0
14848,0
14849,1
14850,0
14851,1
14852,1
14853,0
14854,1
14855,1
14856,1
14857,0
14858,1
14859,1
14860,1
14861,0
14862,0
14863,1
14864,1
14865,0
14866,0
14867,1
14868,1
14869,1
14870,1
14871,1
14872,0
14873,1
14874,1
14875,1
14876,0
14877,1
14878,0
14879,1
14880,0
14881,0
14882,1
14883,1
14884,1
14885,1
14886,1
14887,0
14888,1
14889,1
14890,0
14891,1
14892,1
14893,0
14894,1
14895,1
14896,1
14897,1
14898,0
14899,0
14900,1
14901,0
14902,1
14903,0
14904,1
14905,1
14906,1
14907,1
14908,0
14909,0
14910,0
14911,1
14912,1
14913,1
14914,1
14915,1
14916,1
14917,1
14918,0
14919,1
14920,0
14921,1
14922,1
14923,0
14924,1
14925,1
14926,1
14927,1
14928,1
14929,1
14930,1
14931,1
14932,1
14933,1
14934,1
14935,0
14936,1
14937,1
14938,1
14939,1
14940,0
14941,1
14942,0
14943,1
14944,1
14945,0
14946,1
14947,1
14948,1
14949,0
14950,1
14951,1
14952,0
14953,1
14954,1
14955,0
14956,1
14957,1
14958,1
14959,0
14960,1
14961,1
14962,0
14963,0
14964,0
14965,1
14966,1
14967,1
14968,0
14969,1
14970,0
14971,1
14972,0
14973,0
14974,1
14975,0
14976,0
14977,0
14978,0
14979,0
14980,0
14981,0
14982,1
14983,1
14984,0
14985,0
14986,1
14987,0
14988,1
14989,1
14990,1
14991,1
14992,1
14993,1
14994,1
14995,0
14996,0
14997,0
14998,0
14999,0
15000,0
15001,1
15002,0
15003,0
15004,1
15005,0
15006,0
15007,0
15008,0
15009,1
15010,0
15011,0
15012,1
15013,1
15014,1
15015,0
15016,1
15017,1
15018,1
15019,1
15020,0
15021,0
15022,1
15023,1
15024,1
15025,0
15026,0
15027,1
15028,0
15029,1
15030,1
15031,0
15032,0
15033,1
15034,0
15035,0
15036,0
15037,0
15038,1
15039,0
15040,1
15041,0
15042,0
15043,0
15044,0
15045,1
15046,1
15047,1
15048,1
15049,1
15050,1
15051,0
15052,1
15053,0
15054,0
15055,1
15056,0
15057,1
15058,1
15059,0
15060,1
15061,1
15062,1
15063,1
15064,1
15065,1
15066,1
15067,1
15068,0
15069,1
15070,1
15071,0
15072,1
15073,1
15074,0
15075,1
15076,1
15077,1
15078,1
15079,1
15080,1
15081,1
15082,1
15083,1
15084,1
15085,0
15086,0
15087,1
15088,0
15089,1
15090,0
15091,1
15092,0
15093,0
15094,1
15095,1
15096,1
15097,0
15098,1
15099,0
15100,0
15101,1
15102,1
15103,1
15104,1
15105,0
15106,0
15107,1
15108,1
15109,0
15110,1
15111,1
15112,1
15113,0
15114,1
15115,1
15116,1
15117,1
15118,1
15119,1
15120,1
15121,0
15122,1
15123,0
15124,1
15125,0
15126,1
15127,1
15128,0
15129,1
15130,1
15131,1
15132,1
15133,1
15134,1
15135,0
15136,0
15137,1
15138,1
15139,0
15140,0
15141,0
15142,1
15143,0
15144,1
15145,1
15146,1
15147,1
15148,0
15149,1
15150,1
15151,1
15152,1
15153,0
15154,1
15155,1
15156,0
15157,0
15158,0
15159,1
15160,0
15161,0
15162,1
15163,0
15164,0
15165,1
15166,0
15167,0
15168,1
15169,0
15170,0
15171,1
15172,0
15173,0
15174,1
15175,1
15176,1
15177,1
15178,0
15179,1
15180,0
15181,1
15182,1
15183,1
15184,0
15185,0
15186,1
15187,0
15188,1
15189,1
15190,1
15191,1
15192,1
15193,0
15194,1
15195,0
15196,0
15197,1
15198,1
15199,1
15200,1
15201,1
15202,0
15203,0
15204,0
15205,0
15206,1
15207,0
15208,1
15209,0
15210,1
15211,1
15212,1
15213,1
15214,1
15215,1
15216,1
15217,0
15218,1
15219,1
15220,1
15221,1
15222,0
15223,1
15224,1
15225,0
15226,1
15227,1
15228,0
15229,0
15230,1
15231,1
15232,0
15233,1
15234,1
15235,1
15236,1
15237,1
15238,1
15239,0
15240,1
15241,1
15242,0
15243,1
15244,0
15245,1
15246,1
15247,1
15248,1
15249,1
15250,1
15251,1
15252,1
15253,1
15254,1
15255,1
15256,1
15257,1
15258,1
15259,0
15260,0
15261,1
15262,0
15263,0
15264,0
15265,1
15266,1
15267,1
15268,1
15269,0
15270,0
15271,1
15272,0
15273,1
15274,0
15275,1
15276,1
15277,1
15278,0
15279,0
15280,1
15281,1
15282,1
15283,1
15284,0
15285,1
15286,0
15287,0
15288,1
15289,1
15290,1
15291,1
15292,0
15293,1
15294,1
15295,1
15296,0
15297,1
15298,1
15299,1
15300,1
15301,1
15302,0
15303,0
15304,0
15305,1
15306,0
15307,0
15308,1
15309,1
15310,1
15311,1
15312,1
15313,0
15314,1
15315,1
15316,1
15317,1
15318,1
15319,1
15320,1
15321,1
15322,1
15323,1
15324,1
15325,0
15326,1
15327,1
15328,0
15329,1
15330,1
15331,1
15332,1
15333,1
15334,0
15335,1
15336,1
15337,1
15338,1
15339,0
15340,1
15341,0
15342,1
15343,1
15344,1
15345,1
15346,1
15347,1
15348,0
15349,1
15350,1
15351,1
15352,1
15353,1
15354,1
15355,1
15356,1
15357,1
15358,0
15359,0
15360,0
15361,0
15362,1
15363,0
15364,0
15365,0
15366,1
15367,0
15368,1
15369,1
15370,1
15371,0
15372,0
15373,0
15374,0
15375,1
15376,1
15377,0
15378,1
15379,1
15380,1
15381,1
15382,1
15383,0
15384,1
15385,1
15386,1
15387,0
15388,1
15389,1
15390,1
15391,1
15392,1
15393,1
15394,1
15395,0
15396,0
15397,1
15398,1
15399,1
15400,0
15401,1
15402,1
15403,1
15404,1
15405,0
15406,1
15407,1
15408,1
15409,1
15410,1
15411,0
15412,1
15413,0
15414,1
15415,1
15416,1
15417,1
15418,1
15419,0
15420,1
15421,0
15422,1
15423,1
15424,0
15425,0
15426,1
15427,1
15428,1
15429,1
15430,1
15431,1
15432,0
15433,1
15434,0
15435,0
15436,1
15437,1
15438,0
15439,1
15440,0
15441,0
15442,0
15443,0
15444,1
15445,1
15446,1
15447,1
15448,1
15449,1
15450,1
15451,1
15452,0
15453,0
15454,1
15455,0
15456,1
15457,1
15458,1
15459,1
15460,1
15461,0
15462,1
15463,1
15464,1
15465,1
15466,1
15467,1
15468,1
15469,0
15470,0
15471,1
15472,1
15473,1
15474,1
15475,1
15476,1
15477,1
15478,0
15479,1
15480,0
15481,0
15482,1
15483,1
15484,1
15485,1
15486,1
15487,0
15488,1
15489,0
15490,1
15491,0
15492,1
15493,1
15494,0
15495,1
15496,0
15497,0
15498,1
15499,1
15500,1
15501,0
15502,1
15503,0
15504,0
15505,1
15506,1
15507,0
15508,0
15509,1
15510,1
15511,0
15512,1
15513,0
15514,1
15515,1
15516,0
15517,1
15518,0
15519,1
15520,1
15521,1
15522,0
15523,0
15524,1
15525,0
15526,1
15527,0
15528,1
15529,0
15530,1
15531,1
15532,1
15533,1
15534,1
15535,1
15536,0
15537,1
15538,1
15539,1
15540,0
15541,0
15542,1
15543,1
15544,0
15545,1
15546,1
15547,1
15548,1
15549,1
15550,1
15551,1
15552,1
15553,0
15554,0
15555,1
15556,1
15557,0
15558,0
15559,1
15560,1
15561,1
15562,0
15563,1
15564,1
15565,0
15566,1
15567,1
15568,0
15569,1
15570,0
15571,1
15572,0
15573,1
15574,0
15575,1
15576,0
15577,1
15578,1
15579,1
15580,1
15581,0
15582,1
15583,1
15584,0
15585,0
15586,1
15587,1
15588,0
15589,1
15590,1
15591,1
15592,1
15593,1
15594,1
15595,0
15596,1
15597,1
15598,1
15599,0
15600,0
15601,1
15602,1
15603,0
15604,0
15605,1
15606,1
15607,1
15608,1
15609,0
15610,0
15611,0
15612,1
15613,1
15614,0
15615,1
15616,1
15617,0
15618,1
15619,1
15620,0
15621,1
15622,0
15623,0
15624,0
15625,0
15626,0
15627,0
15628,0
15629,1
15630,0
15631,0
15632,1
15633,1
15634,1
15635,0
15636,1
15637,1
15638,0
15639,1
15640,1
15641,1
15642,1
15643,0
15644,1
15645,1
15646,1
15647,1
15648,1
15649,1
15650,0
15651,1
15652,1
15653,0
15654,0
15655,0
15656,0
15657,1
15658,0
15659,1
15660,1
15661,1
15662,1
15663,1
15664,1
15665,0
15666,1
15667,1
15668,0
15669,0
15670,1
15671,1
15672,0
15673,1
15674,0
15675,1
15676,0
15677,0
15678,0
15679,0
15680,1
15681,1
15682,1
15683,1
15684,1
15685,0
15686,0
15687,1
15688,1
15689,1
15690,0
15691,1
15692,0
15693,0
15694,1
15695,1
15696,1
15697,0
15698,1
15699,1
15700,1
15701,0
15702,0
15703,1
15704,0
15705,0
15706,1
15707,1
15708,1
15709,1
15710,0
15711,0
15712,0
15713,1
15714,0
15715,1
15716,1
15717,1
15718,1
15719,0
15720,1
15721,1
15722,1
15723,1
15724,1
15725,0
15726,1
15727,1
15728,1
15729,1
15730,1
15731,1
15732,1
15733,1
15734,0
15735,1
15736,0
15737,1
15738,1
15739,1
15740,1
15741,0
15742,1
15743,0
15744,1
15745,0
15746,1
15747,1
15748,1
15749,1
15750,1
15751,1
15752,1
15753,1
15754,1
15755,0
15756,0
15757,1
15758,1
15759,1
15760,0
15761,1
15762,1
15763,0
15764,1
15765,1
15766,1
15767,0
15768,1
15769,0
15770,1
15771,0
15772,1
15773,0
15774,0
15775,1
15776,1
15777,1
15778,1
15779,0
15780,0
15781,1
15782,1
15783,0
15784,1
15785,1
15786,1
15787,0
15788,1
15789,0
15790,1
15791,0
15792,1
15793,1
15794,0
15795,0
15796,0
15797,1
15798,1
15799,1
15800,1
15801,1
15802,0
15803,1
15804,1
15805,1
15806,1
15807,0
15808,1
15809,0
15810,1
15811,1
15812,0
15813,0
15814,0
15815,0
15816,0
15817,1
15818,1
15819,1
15820,1
15821,1
15822,1
15823,1
15824,0
15825,1
15826,1
15827,1
15828,0
15829,1
15830,1
15831,0
15832,1
15833,1
15834,0
15835,0
15836,1
15837,1
15838,1
15839,0
15840,0
15841,0
15842,0
15843,1
15844,1
15845,1
15846,1
15847,1
15848,1
15849,1
15850,1
15851,1
15852,1
15853,1
15854,1
15855,0
15856,1
15857,1
15858,0
15859,1
15860,1
15861,0
15862,0
15863,1
15864,0
15865,1
15866,1
15867,1
15868,1
15869,0
15870,0
15871,1
15872,0
15873,0
15874,1
15875,0
15876,1
15877,1
15878,1
15879,1
15880,1
15881,1
15882,0
15883,1
15884,0
15885,1
15886,1
15887,1
15888,1
15889,1
15890,1
15891,0
15892,0
15893,1
15894,1
15895,0
15896,1
15897,0
15898,1
15899,1
15900,1
15901,0
15902,1
15903,0
15904,0
15905,0
15906,0
15907,1
15908,0
15909,1
15910,1
15911,1
15912,1
15913,1
15914,1
15915,0
15916,1
15917,1
15918,0
15919,1
15920,1
15921,0
15922,1
15923,0
15924,1
15925,1
15926,1
15927,0
15928,1
15929,1
15930,0
15931,1
15932,1
15933,1
15934,1
15935,1
15936,0
15937,0
15938,0
15939,0
15940,1
15941,1
15942,1
15943,1
15944,1
15945,1
15946,0
15947,1
15948,1
15949,0
15950,1
15951,0
15952,0
15953,1
15954,1
15955,1
15956,0
15957,1
15958,1
15959,1
15960,1
15961,1
15962,1
15963,1
15964,1
15965,0
15966,0
15967,0
15968,1
15969,1
15970,1
15971,1
15972,0
15973,1
15974,0
15975,1
15976,1
15977,0
15978,0
15979,0
15980,1
15981,1
15982,0
15983,0
15984,1
15985,0
15986,1
15987,0
15988,0
15989,1
15990,0
15991,1
15992,1
15993,1
15994,0
15995,1
15996,1
15997,1
15998,1
15999,1
16000,1
16001,1
16002,1
16003,1
16004,1
16005,1
16006,0
16007,1
16008,0
16009,1
16010,1
16011,1
16012,1
16013,1
16014,1
16015,1
16016,1
16017,1
16018,0
16019,1
16020,1
16021,1
16022,0
16023,1
16024,0
16025,0
16026,0
16027,0
16028,1
16029,1
16030,0
16031,0
16032,1
16033,0
16034,1
16035,1
16036,0
16037,1
16038,1
16039,1
16040,1
16041,0
16042,1
16043,1
16044,0
16045,1
16046,0
16047,0
16048,0
16049,1
16050,1
16051,1
16052,1
16053,1
16054,0
16055,1
16056,0
16057,1
16058,1
16059,1
16060,0
16061,1
16062,1
16063,1
16064,1
16065,1
16066,1
16067,1
16068,1
16069,1
16070,0
16071,0
16072,1
16073,1
16074,0
16075,0
16076,1
16077,1
16078,1
16079,1
16080,1
16081,1
16082,1
16083,0
16084,0
16085,1
16086,0
16087,1
16088,1
16089,1
16090,0
16091,1
16092,1
16093,1
16094,1
16095,1
16096,0
16097,0
16098,1
16099,1
16100,1
16101,1
16102,1
16103,1
16104,1
16105,1
16106,1
16107,1
16108,1
16109,0
16110,1
16111,0
16112,1
16113,0
16114,0
16115,0
16116,1
16117,0
16118,1
16119,0
16120,0
16121,0
16122,1
16123,1
16124,1
16125,0
16126,1
16127,0
16128,1
16129,0
16130,1
16131,1
16132,1
16133,1
16134,0
16135,1
16136,0
16137,1
16138,0
16139,1
16140,1
16141,1
16142,1
16143,0
16144,1
16145,0
16146,1
16147,0
16148,1
16149,0
16150,1
16151,1
16152,1
16153,0
16154,1
16155,0
16156,1
16157,0
16158,0
16159,1
16160,0
16161,0
16162,1
16163,1
16164,0
16165,0
16166,1
16167,1
16168,0
16169,1
16170,0
16171,0
16172,1
16173,1
16174,0
16175,1
16176,1
16177,1
16178,0
16179,1
16180,1
16181,1
16182,1
16183,1
16184,1
16185,0
16186,1
16187,1
16188,1
16189,1
16190,1
16191,0
16192,1
16193,1
16194,1
16195,1
16196,1
16197,1
16198,0
16199,1
16200,1
16201,1
16202,1
16203,1
16204,0
16205,1
16206,1
16207,0
16208,1
16209,1
16210,0
16211,1
16212,0
16213,1
16214,1
16215,1
16216,0
16217,1
16218,1
16219,0
16220,1
16221,1
16222,1
16223,0
16224,1
16225,0
16226,1
16227,0
16228,1
16229,1
16230,1
16231,1
16232,1
16233,0
16234,1
16235,1
16236,1
16237,0
16238,0
16239,1
16240,1
16241,1
16242,0
16243,1
16244,0
16245,1
16246,1
16247,0
16248,1
16249,1
16250,1
16251,0
16252,0
16253,0
16254,1
16255,0
16256,1
16257,1
16258,1
16259,0
16260,1
16261,1
16262,1
16263,0
16264,0
16265,1
16266,0
16267,1
16268,0
16269,0
16270,1
16271,1
16272,0
16273,1
16274,0
16275,1
16276,1
16277,0
16278,1
16279,1
16280,1
16281,0
16282,0
16283,1
16284,1
16285,0
16286,0
16287,1
16288,1
16289,0
16290,0
16291,0
16292,1
16293,1
16294,1
16295,0
16296,1
16297,0
16298,1
16299,1
16300,1
16301,1
16302,1
16303,1
16304,1
16305,1
16306,0
16307,1
16308,1
16309,1
16310,0
16311,1
16312,1
16313,0
16314,1
16315,1
16316,0
16317,1
16318,1
16319,1
16320,0
16321,1
16322,0
16323,0
16324,1
16325,1
16326,1
16327,1
16328,0
16329,1
16330,0
16331,1
16332,0
16333,1
16334,1
16335,0
16336,1
16337,1
16338,1
16339,1
16340,0
16341,0
16342,0
16343,0
16344,1
16345,1
16346,1
16347,0
16348,1
16349,1
16350,1
16351,1
16352,0
16353,0
16354,1
16355,1
16356,0
16357,0
16358,1
16359,1
16360,1
16361,0
16362,1
16363,1
16364,1
16365,1
16366,0
16367,0
16368,1
16369,0
16370,1
16371,0
16372,0
16373,0
16374,1
16375,1
16376,1
16377,1
16378,1
16379,0
16380,1
16381,1
16382,0
16383,0
16384,0
16385,1
16386,1
16387,1
16388,1
16389,1
16390,0
16391,1
16392,1
16393,1
16394,1
16395,0
16396,0
16397,1
16398,0
16399,0
16400,1
16401,0
16402,0
16403,0
16404,1
16405,0
16406,0
16407,1
16408,1
16409,1
16410,0
16411,0
16412,1
16413,1
16414,0
16415,1
16416,1
16417,0
16418,1
16419,0
16420,0
16421,0
16422,0
16423,1
16424,1
16425,1
16426,0
16427,1
16428,0
16429,1
16430,1
16431,1
16432,0
16433,1
16434,1
16435,0
16436,0
16437,1
16438,1
16439,1
16440,0
16441,0
16442,0
16443,1
16444,1
16445,1
16446,0
16447,0
16448,1
16449,0
16450,0
16451,1
16452,1
16453,1
16454,1
16455,1
16456,0
16457,1
16458,0
16459,1
16460,0
16461,1
16462,1
16463,1
16464,1
16465,1
16466,1
16467,1
16468,0
16469,1
16470,1
16471,1
16472,0
16473,1
16474,0
16475,1
16476,0
16477,1
16478,1
16479,1
16480,0
16481,0
16482,1
16483,0
16484,1
16485,0
16486,0
16487,0
16488,1
16489,0
16490,0
16491,1
16492,1
16493,1
16494,0
16495,1
16496,1
16497,1
16498,1
16499,0
16500,1
16501,0
16502,0
16503,0
16504,1
16505,1
16506,1
16507,0
16508,1
16509,1
16510,1
16511,1
16512,1
16513,1
16514,1
16515,1
16516,0
16517,0
16518,1
16519,0
16520,1
16521,0
16522,0
16523,0
16524,1
16525,0
16526,0
16527,0
16528,1
16529,1
16530,0
16531,0
16532,1
16533,0
16534,1
16535,1
16536,1
16537,0
16538,1
16539,1
16540,1
16541,1
16542,1
16543,1
16544,0
16545,1
16546,1
16547,0
16548,1
16549,0
16550,1
16551,1
16552,1
16553,0
16554,0
16555,1
16556,1
16557,1
16558,0
16559,0
16560,1
16561,1
16562,1
16563,1
16564,1
16565,0
16566,1
16567,1
16568,1
16569,0
16570,0
16571,0
16572,0
16573,0
16574,1
16575,0
16576,1
16577,1
16578,1
16579,0
16580,0
16581,1
16582,1
16583,1
16584,1
16585,0
16586,1
16587,0
16588,1
16589,1
16590,0
16591,0
16592,1
16593,0
16594,1
16595,1
16596,0
16597,0
16598,0
16599,0
16600,0
16601,1
16602,1
16603,0
16604,1
16605,1
16606,0
16607,0
16608,0
16609,1
16610,1
16611,1
16612,0
16613,0
16614,1
16615,0
16616,1
16617,1
16618,1
16619,0
16620,1
16621,1
16622,1
16623,1
16624,1
16625,0
16626,1
16627,1
16628,0
16629,1
16630,1
16631,1
16632,0
16633,0
16634,0
16635,1
16636,0
16637,1
16638,1
16639,1
16640,1
16641,1
16642,0
16643,1
16644,1
16645,1
16646,0
16647,0
16648,1
16649,1
16650,0
16651,1
16652,1
16653,1
16654,1
16655,1
16656,1
16657,0
16658,1
16659,0
16660,1
16661,1
16662,1
16663,1
16664,1
16665,1
16666,1
16667,0
16668,1
16669,1
16670,0
16671,0
16672,0
16673,1
16674,1
16675,1
16676,0
16677,1
16678,1
16679,1
16680,0
16681,1
16682,1
16683,1
16684,1
16685,1
16686,1
16687,1
16688,1
16689,1
16690,1
16691,1
16692,1
16693,1
16694,1
16695,1
16696,1
16697,1
16698,1
16699,1
16700,0
16701,1
16702,1
16703,1
16704,1
16705,1
16706,1
16707,0
16708,1
16709,0
16710,1
16711,0
16712,0
16713,1
16714,0
16715,0
16716,0
16717,1
16718,0
16719,1
16720,1
16721,1
16722,1
16723,0
16724,0
16725,1
16726,0
16727,0
16728,1
16729,1
16730,0
16731,1
16732,1
16733,1
16734,1
16735,1
16736,1
16737,0
16738,0
16739,0
16740,1
16741,1
16742,1
16743,1
16744,1
16745,0
16746,0
16747,1
16748,1
16749,0
16750,1
16751,0
16752,1
16753,1
16754,1
16755,0
16756,1
16757,1
16758,0
16759,1
16760,1
16761,1
16762,1
16763,1
16764,1
16765,1
16766,1
16767,0
16768,0
16769,1
16770,0
16771,0
16772,1
16773,1
16774,0
16775,1
16776,0
16777,1
16778,1
16779,0
16780,0
16781,0
16782,1
16783,0
16784,1
16785,1
16786,1
16787,1
16788,0
16789,0
16790,1
16791,1
16792,1
16793,1
16794,1
16795,1
16796,1
16797,1
16798,1
16799,0
16800,1
16801,1
16802,1
16803,1
16804,1
16805,0
16806,1
16807,0
16808,1
16809,1
16810,0
16811,1
16812,0
16813,1
16814,1
16815,1
16816,1
16817,1
16818,1
16819,1
16820,1
16821,1
16822,1
16823,0
16824,1
16825,1
16826,0
16827,0
16828,0
16829,1
16830,1
16831,1
16832,1
16833,0
16834,1
16835,0
16836,1
16837,0
16838,0
16839,1
16840,1
16841,1
16842,1
16843,1
16844,1
16845,1
16846,0
16847,1
16848,1
16849,1
16850,1
16851,0
16852,0
16853,0
16854,0
16855,0
16856,1
16857,1
16858,1
16859,1
16860,1
16861,1
16862,1
16863,1
16864,1
16865,0
16866,1
16867,0
16868,1
16869,1
16870,1
16871,1
16872,0
16873,1
16874,1
16875,0
16876,1
16877,1
16878,1
16879,0
16880,1
16881,1
16882,1
16883,1
16884,0
16885,1
16886,1
16887,1
16888,1
16889,0
16890,0
16891,1
16892,1
16893,0
16894,0
16895,1
16896,0
16897,1
16898,0
16899,0
16900,1
16901,1
16902,0
16903,0
16904,1
16905,1
16906,1
16907,1
16908,1
16909,1
16910,1
16911,1
16912,0
16913,1
16914,1
16915,1
16916,0
16917,1
16918,1
16919,0
16920,0
16921,1
16922,1
16923,0
16924,0
16925,1
16926,1
16927,0
16928,0
16929,1
16930,1
16931,1
16932,0
16933,0
16934,0
16935,0
16936,1
16937,1
16938,1
16939,1
16940,1
16941,0
16942,1
16943,1
16944,0
16945,0
16946,0
16947,1
16948,0
16949,0
16950,0
16951,1
16952,1
16953,1
16954,0
16955,1
16956,1
16957,1
16958,1
16959,0
16960,1
16961,1
16962,1
16963,1
16964,1
16965,0
16966,1
16967,0
16968,0
16969,1
16970,0
16971,1
16972,0
16973,0
16974,1
16975,1
16976,0
16977,0
16978,1
16979,0
16980,1
16981,0
16982,1
16983,1
16984,1
16985,0
16986,1
16987,1
16988,1
16989,1
16990,1
16991,0
16992,1
